File,Unique Keywords Found,Total Matches,Text Length,Keywords Matched,Match Details
aaai_2024/AAAI_2024_29184,0,0,33303,,
aaai_2024/AAAI_2024_29185,0,0,31793,,
aaai_2024/AAAI_2024_29186,0,0,33225,,
aaai_2024/AAAI_2024_29187,0,0,34036,,
aaai_2024/AAAI_2024_29188,0,0,32572,,
aaai_2024/AAAI_2024_29189,0,0,30975,,
aaai_2024/AAAI_2024_29190,0,0,33284,,
aaai_2024/AAAI_2024_29191,0,0,34208,,
aaai_2024/AAAI_2024_29192,0,0,32898,,
aaai_2024/AAAI_2024_29163,0,0,30548,,
aaai_2024/AAAI_2024_29164,0,0,38155,,
aaai_2024/AAAI_2024_29165,0,0,34035,,
aaai_2024/AAAI_2024_29166,0,0,36481,,
aaai_2024/AAAI_2024_29167,0,0,34698,,
aaai_2024/AAAI_2024_29168,0,0,30264,,
aaai_2024/AAAI_2024_29169,0,0,34235,,
aaai_2024/AAAI_2024_29170,0,0,39944,,
aaai_2024/AAAI_2024_29171,0,0,31497,,
aaai_2024/AAAI_2024_29172,0,0,35106,,
aaai_2024/AAAI_2024_29173,0,0,32199,,
aaai_2024/AAAI_2024_29174,0,0,36967,,
aaai_2024/AAAI_2024_29175,0,0,44689,,
aaai_2024/AAAI_2024_29176,0,0,33693,,
aaai_2024/AAAI_2024_29177,0,0,37908,,
aaai_2024/AAAI_2024_29178,0,0,34015,,
aaai_2024/AAAI_2024_29179,0,0,31788,,
aaai_2024/AAAI_2024_29180,0,0,34884,,
aaai_2024/AAAI_2024_29181,0,0,34666,,
aaai_2024/AAAI_2024_29182,0,0,33456,,
aaai_2024/AAAI_2024_29193,0,0,34707,,
aaai_2024/AAAI_2024_29194,0,0,43283,,
aaai_2024/AAAI_2024_29195,0,0,33604,,
aaai_2024/AAAI_2024_29196,0,0,34232,,
aaai_2024/AAAI_2024_29197,0,0,30874,,
aaai_2024/AAAI_2024_29198,0,0,33605,,
aaai_2024/AAAI_2024_29199,0,0,25484,,
aaai_2024/AAAI_2024_29200,0,0,37070,,
aaai_2024/AAAI_2024_29201,0,0,35254,,
aaai_2024/AAAI_2024_29202,0,0,36751,,
aaai_2024/AAAI_2024_29213,0,0,28787,,
aaai_2024/AAAI_2024_29214,0,0,40141,,
aaai_2024/AAAI_2024_29215,0,0,28113,,
aaai_2024/AAAI_2024_29216,0,0,33270,,
aaai_2024/AAAI_2024_29217,0,0,33088,,
aaai_2024/AAAI_2024_29218,0,0,32021,,
aaai_2024/AAAI_2024_29219,0,0,28072,,
aaai_2024/AAAI_2024_29220,0,0,34684,,
aaai_2024/AAAI_2024_29221,0,0,35389,,
aaai_2024/AAAI_2024_29222,0,0,38707,,
aaai_2024/AAAI_2024_29203,0,0,38473,,
aaai_2024/AAAI_2024_29204,0,0,28943,,
aaai_2024/AAAI_2024_29205,0,0,36889,,
aaai_2024/AAAI_2024_29206,0,0,31366,,
aaai_2024/AAAI_2024_29207,0,0,31966,,
aaai_2024/AAAI_2024_29208,0,0,36865,,
aaai_2024/AAAI_2024_29209,0,0,34242,,
aaai_2024/AAAI_2024_29210,0,0,32252,,
aaai_2024/AAAI_2024_29211,0,0,37462,,
aaai_2024/AAAI_2024_29212,0,0,34618,,
aaai_2024/AAAI_2024_29223,0,0,28236,,
aaai_2024/AAAI_2024_29224,0,0,28427,,
aaai_2024/AAAI_2024_29225,0,0,40146,,
aaai_2024/AAAI_2024_29226,0,0,39452,,
aaai_2024/AAAI_2024_29227,0,0,31848,,
aaai_2024/AAAI_2024_29228,0,0,32150,,
aaai_2024/AAAI_2024_29229,0,0,36764,,
aaai_2024/AAAI_2024_29230,0,0,30327,,
aaai_2024/AAAI_2024_29231,0,0,33718,,
aaai_2024/AAAI_2024_29232,0,0,31443,,
aaai_2024/AAAI_2024_29243,0,0,33739,,
aaai_2024/AAAI_2024_29244,0,0,32586,,
aaai_2024/AAAI_2024_29245,0,0,33582,,
aaai_2024/AAAI_2024_29246,0,0,31013,,
aaai_2024/AAAI_2024_29247,0,0,30918,,
aaai_2024/AAAI_2024_29248,0,0,29772,,
aaai_2024/AAAI_2024_29249,0,0,44535,,
aaai_2024/AAAI_2024_29250,0,0,33972,,
aaai_2024/AAAI_2024_29251,0,0,33438,,
aaai_2024/AAAI_2024_29252,0,0,30419,,
aaai_2024/AAAI_2024_29233,0,0,29917,,
aaai_2024/AAAI_2024_29234,0,0,29942,,
aaai_2024/AAAI_2024_29235,0,0,32281,,
aaai_2024/AAAI_2024_29236,0,0,31521,,
aaai_2024/AAAI_2024_29237,1,4,38761,gpt4,gpt4: 4
aaai_2024/AAAI_2024_29238,0,0,34055,,
aaai_2024/AAAI_2024_29239,0,0,37749,,
aaai_2024/AAAI_2024_29240,0,0,35366,,
aaai_2024/AAAI_2024_29241,0,0,35997,,
aaai_2024/AAAI_2024_29242,0,0,37048,,
aaai_2024/AAAI_2024_29263,1,1,37856,gpt35turbo0613,gpt35turbo0613: 1
aaai_2024/AAAI_2024_29264,0,0,31577,,
aaai_2024/AAAI_2024_29265,0,0,32716,,
aaai_2024/AAAI_2024_29266,0,0,33490,,
aaai_2024/AAAI_2024_29267,0,0,35186,,
aaai_2024/AAAI_2024_29268,0,0,31572,,
aaai_2024/AAAI_2024_29269,1,1,33437,gpt4,gpt4: 1
aaai_2024/AAAI_2024_29270,0,0,35930,,
aaai_2024/AAAI_2024_29271,0,0,30608,,
aaai_2024/AAAI_2024_29272,0,0,30953,,
aaai_2024/AAAI_2024_29273,0,0,33215,,
aaai_2024/AAAI_2024_29274,0,0,27930,,
aaai_2024/AAAI_2024_29275,0,0,32162,,
aaai_2024/AAAI_2024_29276,0,0,27349,,
aaai_2024/AAAI_2024_29277,0,0,24201,,
aaai_2024/AAAI_2024_29278,0,0,35426,,
aaai_2024/AAAI_2024_29279,0,0,35178,,
aaai_2024/AAAI_2024_29280,0,0,34048,,
aaai_2024/AAAI_2024_29281,0,0,33946,,
aaai_2024/AAAI_2024_29282,0,0,35153,,
aaai_2024/AAAI_2024_29253,0,0,29222,,
aaai_2024/AAAI_2024_29254,0,0,32595,,
aaai_2024/AAAI_2024_29255,0,0,37502,,
aaai_2024/AAAI_2024_29256,0,0,36029,,
aaai_2024/AAAI_2024_29257,0,0,28373,,
aaai_2024/AAAI_2024_29258,0,0,34568,,
aaai_2024/AAAI_2024_29259,0,0,33397,,
aaai_2024/AAAI_2024_29260,0,0,30303,,
aaai_2024/AAAI_2024_29261,0,0,36924,,
aaai_2024/AAAI_2024_29262,0,0,33972,,
aaai_2024/AAAI_2024_29283,0,0,39005,,
aaai_2024/AAAI_2024_29284,0,0,28409,,
aaai_2024/AAAI_2024_29285,0,0,33484,,
aaai_2024/AAAI_2024_29286,0,0,36332,,
aaai_2024/AAAI_2024_29287,0,0,27328,,
aaai_2024/AAAI_2024_29288,0,0,30503,,
aaai_2024/AAAI_2024_29289,0,0,36329,,
aaai_2024/AAAI_2024_29290,0,0,29874,,
aaai_2024/AAAI_2024_29291,0,0,30505,,
aaai_2024/AAAI_2024_29292,0,0,33919,,
aaai_2024/AAAI_2024_29313,0,0,30238,,
aaai_2024/AAAI_2024_29314,0,0,34921,,
aaai_2024/AAAI_2024_29315,0,0,31165,,
aaai_2024/AAAI_2024_29316,0,0,31639,,
aaai_2024/AAAI_2024_29317,0,0,33963,,
aaai_2024/AAAI_2024_29318,0,0,28787,,
aaai_2024/AAAI_2024_29319,0,0,26860,,
aaai_2024/AAAI_2024_29320,0,0,32023,,
aaai_2024/AAAI_2024_29321,0,0,35531,,
aaai_2024/AAAI_2024_29322,0,0,34130,,
aaai_2024/AAAI_2024_29333,0,0,35165,,
aaai_2024/AAAI_2024_29334,0,0,30698,,
aaai_2024/AAAI_2024_29335,0,0,32264,,
aaai_2024/AAAI_2024_29336,0,0,31564,,
aaai_2024/AAAI_2024_29337,0,0,32777,,
aaai_2024/AAAI_2024_29338,0,0,32369,,
aaai_2024/AAAI_2024_29339,0,0,31217,,
aaai_2024/AAAI_2024_29340,0,0,34347,,
aaai_2024/AAAI_2024_29341,0,0,23470,,
aaai_2024/AAAI_2024_29342,0,0,33101,,
aaai_2024/AAAI_2024_29323,0,0,30060,,
aaai_2024/AAAI_2024_29324,0,0,31124,,
aaai_2024/AAAI_2024_29325,0,0,36680,,
aaai_2024/AAAI_2024_29326,0,0,31857,,
aaai_2024/AAAI_2024_29327,0,0,32989,,
aaai_2024/AAAI_2024_29328,0,0,32313,,
aaai_2024/AAAI_2024_29329,0,0,33311,,
aaai_2024/AAAI_2024_29330,0,0,32139,,
aaai_2024/AAAI_2024_29331,0,0,29447,,
aaai_2024/AAAI_2024_29332,0,0,32057,,
aaai_2024/AAAI_2024_29293,0,0,33865,,
aaai_2024/AAAI_2024_29294,0,0,35415,,
aaai_2024/AAAI_2024_29295,0,0,34956,,
aaai_2024/AAAI_2024_29296,0,0,32500,,
aaai_2024/AAAI_2024_29297,0,0,32394,,
aaai_2024/AAAI_2024_29298,0,0,34137,,
aaai_2024/AAAI_2024_29299,0,0,34734,,
aaai_2024/AAAI_2024_29300,0,0,32077,,
aaai_2024/AAAI_2024_29301,0,0,28597,,
aaai_2024/AAAI_2024_29302,0,0,36888,,
aaai_2024/AAAI_2024_29353,0,0,34334,,
aaai_2024/AAAI_2024_29354,0,0,35086,,
aaai_2024/AAAI_2024_29355,0,0,28421,,
aaai_2024/AAAI_2024_29356,0,0,32511,,
aaai_2024/AAAI_2024_29357,0,0,33906,,
aaai_2024/AAAI_2024_29358,0,0,33131,,
aaai_2024/AAAI_2024_29359,0,0,25633,,
aaai_2024/AAAI_2024_29360,0,0,32841,,
aaai_2024/AAAI_2024_29361,0,0,28008,,
aaai_2024/AAAI_2024_29362,0,0,30399,,
aaai_2024/AAAI_2024_29303,0,0,35267,,
aaai_2024/AAAI_2024_29304,0,0,35048,,
aaai_2024/AAAI_2024_29305,0,0,37248,,
aaai_2024/AAAI_2024_29306,0,0,39972,,
aaai_2024/AAAI_2024_29307,0,0,32816,,
aaai_2024/AAAI_2024_29308,0,0,30978,,
aaai_2024/AAAI_2024_29309,0,0,32119,,
aaai_2024/AAAI_2024_29310,0,0,28305,,
aaai_2024/AAAI_2024_29311,0,0,34507,,
aaai_2024/AAAI_2024_29312,0,0,30409,,
aaai_2024/AAAI_2024_29343,0,0,38375,,
aaai_2024/AAAI_2024_29344,0,0,31152,,
aaai_2024/AAAI_2024_29345,0,0,35248,,
aaai_2024/AAAI_2024_29346,0,0,36068,,
aaai_2024/AAAI_2024_29347,0,0,25190,,
aaai_2024/AAAI_2024_29348,0,0,33756,,
aaai_2024/AAAI_2024_29349,0,0,37884,,
aaai_2024/AAAI_2024_29350,0,0,28255,,
aaai_2024/AAAI_2024_29351,0,0,34185,,
aaai_2024/AAAI_2024_29352,0,0,30730,,
aaai_2024/AAAI_2024_29363,0,0,32662,,
aaai_2024/AAAI_2024_29364,0,0,31854,,
aaai_2024/AAAI_2024_29365,0,0,37405,,
aaai_2024/AAAI_2024_29366,0,0,33415,,
aaai_2024/AAAI_2024_29367,0,0,33083,,
aaai_2024/AAAI_2024_29368,0,0,35631,,
aaai_2024/AAAI_2024_29369,0,0,35663,,
aaai_2024/AAAI_2024_29370,0,0,32814,,
aaai_2024/AAAI_2024_29371,0,0,34157,,
aaai_2024/AAAI_2024_29372,0,0,32295,,
aaai_2024/AAAI_2024_29373,0,0,33685,,
aaai_2024/AAAI_2024_29374,0,0,30121,,
aaai_2024/AAAI_2024_29375,0,0,31788,,
aaai_2024/AAAI_2024_29376,2,2,31103,"gpt35turbo, gpt4",gpt35turbo: 1; gpt4: 1
aaai_2024/AAAI_2024_29377,0,0,40345,,
aaai_2024/AAAI_2024_29378,0,0,36840,,
aaai_2024/AAAI_2024_29379,0,0,34584,,
aaai_2024/AAAI_2024_29380,0,0,31122,,
aaai_2024/AAAI_2024_29381,0,0,35523,,
aaai_2024/AAAI_2024_29382,0,0,36076,,
aaai_2024/AAAI_2024_29393,0,0,31292,,
aaai_2024/AAAI_2024_29394,0,0,31701,,
aaai_2024/AAAI_2024_29395,1,1,34059,dalle2,dalle2: 1
aaai_2024/AAAI_2024_29396,0,0,30760,,
aaai_2024/AAAI_2024_29397,0,0,31309,,
aaai_2024/AAAI_2024_29398,0,0,38304,,
aaai_2024/AAAI_2024_29399,0,0,35955,,
aaai_2024/AAAI_2024_29400,0,0,34622,,
aaai_2024/AAAI_2024_29401,0,0,32442,,
aaai_2024/AAAI_2024_29402,0,0,34532,,
aaai_2024/AAAI_2024_29484,0,0,33054,,
aaai_2024/AAAI_2024_29485,0,0,26639,,
aaai_2024/AAAI_2024_29486,0,0,30943,,
aaai_2024/AAAI_2024_29487,0,0,31224,,
aaai_2024/AAAI_2024_29488,0,0,32543,,
aaai_2024/AAAI_2024_29489,0,0,31612,,
aaai_2024/AAAI_2024_29490,0,0,25859,,
aaai_2024/AAAI_2024_29491,0,0,37289,,
aaai_2024/AAAI_2024_29492,0,0,30211,,
aaai_2024/AAAI_2024_29493,0,0,30515,,
aaai_2024/AAAI_2024_29423,0,0,36578,,
aaai_2024/AAAI_2024_29424,0,0,34582,,
aaai_2024/AAAI_2024_29425,0,0,35414,,
aaai_2024/AAAI_2024_29426,0,0,32186,,
aaai_2024/AAAI_2024_29427,0,0,32147,,
aaai_2024/AAAI_2024_29428,0,0,33587,,
aaai_2024/AAAI_2024_29429,0,0,34260,,
aaai_2024/AAAI_2024_29430,0,0,36512,,
aaai_2024/AAAI_2024_29431,0,0,27992,,
aaai_2024/AAAI_2024_29432,0,0,31655,,
aaai_2024/AAAI_2024_29383,0,0,25620,,
aaai_2024/AAAI_2024_29384,0,0,32633,,
aaai_2024/AAAI_2024_29385,0,0,33098,,
aaai_2024/AAAI_2024_29386,0,0,32835,,
aaai_2024/AAAI_2024_29387,0,0,29054,,
aaai_2024/AAAI_2024_29388,0,0,35391,,
aaai_2024/AAAI_2024_29389,0,0,47254,,
aaai_2024/AAAI_2024_29390,0,0,37817,,
aaai_2024/AAAI_2024_29391,0,0,32318,,
aaai_2024/AAAI_2024_29392,0,0,36137,,
aaai_2024/AAAI_2024_29494,0,0,32088,,
aaai_2024/AAAI_2024_29495,0,0,31136,,
aaai_2024/AAAI_2024_29496,0,0,33255,,
aaai_2024/AAAI_2024_29497,0,0,32813,,
aaai_2024/AAAI_2024_29498,0,0,28319,,
aaai_2024/AAAI_2024_29500,0,0,38668,,
aaai_2024/AAAI_2024_29501,0,0,38026,,
aaai_2024/AAAI_2024_29502,0,0,28028,,
aaai_2024/AAAI_2024_29503,0,0,26780,,
aaai_2024/AAAI_2024_29504,0,0,32205,,
aaai_2024/AAAI_2024_29474,0,0,33085,,
aaai_2024/AAAI_2024_29475,1,1,35023,dalle2,dalle2: 1
aaai_2024/AAAI_2024_29476,0,0,28930,,
aaai_2024/AAAI_2024_29477,0,0,27284,,
aaai_2024/AAAI_2024_29478,0,0,32127,,
aaai_2024/AAAI_2024_29479,0,0,32802,,
aaai_2024/AAAI_2024_29480,0,0,32018,,
aaai_2024/AAAI_2024_29481,0,0,31986,,
aaai_2024/AAAI_2024_29482,0,0,29982,,
aaai_2024/AAAI_2024_29483,0,0,33536,,
aaai_2024/AAAI_2024_29413,0,0,34467,,
aaai_2024/AAAI_2024_29414,0,0,33169,,
aaai_2024/AAAI_2024_29415,0,0,34125,,
aaai_2024/AAAI_2024_29416,0,0,33068,,
aaai_2024/AAAI_2024_29417,0,0,31525,,
aaai_2024/AAAI_2024_29418,0,0,34279,,
aaai_2024/AAAI_2024_29419,0,0,33857,,
aaai_2024/AAAI_2024_29420,0,0,34305,,
aaai_2024/AAAI_2024_29421,1,3,33993,gpt4,gpt4: 3
aaai_2024/AAAI_2024_29422,0,0,37010,,
aaai_2024/AAAI_2024_29443,0,0,31528,,
aaai_2024/AAAI_2024_29444,0,0,38121,,
aaai_2024/AAAI_2024_29445,0,0,30044,,
aaai_2024/AAAI_2024_29446,0,0,36668,,
aaai_2024/AAAI_2024_29447,0,0,31443,,
aaai_2024/AAAI_2024_29448,0,0,29995,,
aaai_2024/AAAI_2024_29449,0,0,24275,,
aaai_2024/AAAI_2024_29451,0,0,34137,,
aaai_2024/AAAI_2024_29452,0,0,34978,,
aaai_2024/AAAI_2024_29453,0,0,30616,,
aaai_2024/AAAI_2024_29535,0,0,27288,,
aaai_2024/AAAI_2024_29536,0,0,33112,,
aaai_2024/AAAI_2024_29537,0,0,31762,,
aaai_2024/AAAI_2024_29538,0,0,30005,,
aaai_2024/AAAI_2024_29539,0,0,33201,,
aaai_2024/AAAI_2024_29540,0,0,29939,,
aaai_2024/AAAI_2024_29541,0,0,30869,,
aaai_2024/AAAI_2024_29542,0,0,34633,,
aaai_2024/AAAI_2024_29543,0,0,35291,,
aaai_2024/AAAI_2024_29544,0,0,32247,,
aaai_2024/AAAI_2024_29403,0,0,35827,,
aaai_2024/AAAI_2024_29404,0,0,42419,,
aaai_2024/AAAI_2024_29405,0,0,30987,,
aaai_2024/AAAI_2024_29406,0,0,33170,,
aaai_2024/AAAI_2024_29407,0,0,38219,,
aaai_2024/AAAI_2024_29408,0,0,32141,,
aaai_2024/AAAI_2024_29409,0,0,33720,,
aaai_2024/AAAI_2024_29410,0,0,37074,,
aaai_2024/AAAI_2024_29411,0,0,33358,,
aaai_2024/AAAI_2024_29412,0,0,35993,,
aaai_2024/AAAI_2024_29464,0,0,37201,,
aaai_2024/AAAI_2024_29465,0,0,31051,,
aaai_2024/AAAI_2024_29466,0,0,44561,,
aaai_2024/AAAI_2024_29467,0,0,35121,,
aaai_2024/AAAI_2024_29468,0,0,35055,,
aaai_2024/AAAI_2024_29469,0,0,30199,,
aaai_2024/AAAI_2024_29470,0,0,30948,,
aaai_2024/AAAI_2024_29471,0,0,35663,,
aaai_2024/AAAI_2024_29472,0,0,29667,,
aaai_2024/AAAI_2024_29473,0,0,31724,,
aaai_2024/AAAI_2024_29454,0,0,30298,,
aaai_2024/AAAI_2024_29455,0,0,36493,,
aaai_2024/AAAI_2024_29456,0,0,30966,,
aaai_2024/AAAI_2024_29457,0,0,29810,,
aaai_2024/AAAI_2024_29458,0,0,40958,,
aaai_2024/AAAI_2024_29459,0,0,33099,,
aaai_2024/AAAI_2024_29460,0,0,37812,,
aaai_2024/AAAI_2024_29461,0,0,32755,,
aaai_2024/AAAI_2024_29462,0,0,35561,,
aaai_2024/AAAI_2024_29463,0,0,34665,,
aaai_2024/AAAI_2024_29505,0,0,30620,,
aaai_2024/AAAI_2024_29506,0,0,34210,,
aaai_2024/AAAI_2024_29507,0,0,35068,,
aaai_2024/AAAI_2024_29508,0,0,33876,,
aaai_2024/AAAI_2024_29509,0,0,33461,,
aaai_2024/AAAI_2024_29510,0,0,34091,,
aaai_2024/AAAI_2024_29511,0,0,31241,,
aaai_2024/AAAI_2024_29512,0,0,33827,,
aaai_2024/AAAI_2024_29513,0,0,28059,,
aaai_2024/AAAI_2024_29514,0,0,35002,,
aaai_2024/AAAI_2024_29515,0,0,35584,,
aaai_2024/AAAI_2024_29516,0,0,31794,,
aaai_2024/AAAI_2024_29517,0,0,36126,,
aaai_2024/AAAI_2024_29518,0,0,35948,,
aaai_2024/AAAI_2024_29519,0,0,34560,,
aaai_2024/AAAI_2024_29520,0,0,33799,,
aaai_2024/AAAI_2024_29521,0,0,30573,,
aaai_2024/AAAI_2024_29522,0,0,36770,,
aaai_2024/AAAI_2024_29523,0,0,33761,,
aaai_2024/AAAI_2024_29524,0,0,32175,,
aaai_2024/AAAI_2024_29525,0,0,34093,,
aaai_2024/AAAI_2024_29526,0,0,28818,,
aaai_2024/AAAI_2024_29527,0,0,36089,,
aaai_2024/AAAI_2024_29528,0,0,28763,,
aaai_2024/AAAI_2024_29529,0,0,28539,,
aaai_2024/AAAI_2024_29530,0,0,34118,,
aaai_2024/AAAI_2024_29531,0,0,32508,,
aaai_2024/AAAI_2024_29532,0,0,34684,,
aaai_2024/AAAI_2024_29533,0,0,32084,,
aaai_2024/AAAI_2024_29534,0,0,35074,,
aaai_2024/AAAI_2024_29585,0,0,27149,,
aaai_2024/AAAI_2024_29586,0,0,35039,,
aaai_2024/AAAI_2024_29587,0,0,30650,,
aaai_2024/AAAI_2024_29588,0,0,28418,,
aaai_2024/AAAI_2024_29589,0,0,30607,,
aaai_2024/AAAI_2024_29590,0,0,34469,,
aaai_2024/AAAI_2024_29591,0,0,30993,,
aaai_2024/AAAI_2024_29592,0,0,33215,,
aaai_2024/AAAI_2024_29593,0,0,32687,,
aaai_2024/AAAI_2024_29594,0,0,29731,,
aaai_2024/AAAI_2024_29555,0,0,32471,,
aaai_2024/AAAI_2024_29556,0,0,35898,,
aaai_2024/AAAI_2024_29557,0,0,31834,,
aaai_2024/AAAI_2024_29558,0,0,32587,,
aaai_2024/AAAI_2024_29559,0,0,33805,,
aaai_2024/AAAI_2024_29560,0,0,31139,,
aaai_2024/AAAI_2024_29561,0,0,31624,,
aaai_2024/AAAI_2024_29562,0,0,35364,,
aaai_2024/AAAI_2024_29563,0,0,31206,,
aaai_2024/AAAI_2024_29564,0,0,32763,,
aaai_2024/AAAI_2024_29575,0,0,37421,,
aaai_2024/AAAI_2024_29576,0,0,34530,,
aaai_2024/AAAI_2024_29577,0,0,30432,,
aaai_2024/AAAI_2024_29578,0,0,33282,,
aaai_2024/AAAI_2024_29579,0,0,31337,,
aaai_2024/AAAI_2024_29580,0,0,31468,,
aaai_2024/AAAI_2024_29581,0,0,32786,,
aaai_2024/AAAI_2024_29582,0,0,33003,,
aaai_2024/AAAI_2024_29583,0,0,27469,,
aaai_2024/AAAI_2024_29584,0,0,35120,,
aaai_2024/AAAI_2024_29433,0,0,31318,,
aaai_2024/AAAI_2024_29434,0,0,35475,,
aaai_2024/AAAI_2024_29435,0,0,36995,,
aaai_2024/AAAI_2024_29436,0,0,35941,,
aaai_2024/AAAI_2024_29437,0,0,37035,,
aaai_2024/AAAI_2024_29438,0,0,33112,,
aaai_2024/AAAI_2024_29439,0,0,31442,,
aaai_2024/AAAI_2024_29440,0,0,51366,,
aaai_2024/AAAI_2024_29441,0,0,29373,,
aaai_2024/AAAI_2024_29442,0,0,36375,,
aaai_2024/AAAI_2024_29545,0,0,33473,,
aaai_2024/AAAI_2024_29546,0,0,32680,,
aaai_2024/AAAI_2024_29547,0,0,30389,,
aaai_2024/AAAI_2024_29548,0,0,31732,,
aaai_2024/AAAI_2024_29549,0,0,32320,,
aaai_2024/AAAI_2024_29550,0,0,34378,,
aaai_2024/AAAI_2024_29551,0,0,41830,,
aaai_2024/AAAI_2024_29552,0,0,26684,,
aaai_2024/AAAI_2024_29553,0,0,31267,,
aaai_2024/AAAI_2024_29554,0,0,32132,,
aaai_2024/AAAI_2024_29618,0,0,33198,,
aaai_2024/AAAI_2024_29619,0,0,29213,,
aaai_2024/AAAI_2024_29620,0,0,30222,,
aaai_2024/AAAI_2024_29621,0,0,29830,,
aaai_2024/AAAI_2024_29622,0,0,29018,,
aaai_2024/AAAI_2024_29623,0,0,29633,,
aaai_2024/AAAI_2024_29624,0,0,32838,,
aaai_2024/AAAI_2024_29625,0,0,31507,,
aaai_2024/AAAI_2024_29626,0,0,30058,,
aaai_2024/AAAI_2024_29627,0,0,32915,,
aaai_2024/AAAI_2024_29606,0,0,29366,,
aaai_2024/AAAI_2024_29607,0,0,34100,,
aaai_2024/AAAI_2024_29608,0,0,34694,,
aaai_2024/AAAI_2024_29609,0,0,29280,,
aaai_2024/AAAI_2024_29610,0,0,29310,,
aaai_2024/AAAI_2024_29611,0,0,29533,,
aaai_2024/AAAI_2024_29612,0,0,31661,,
aaai_2024/AAAI_2024_29614,0,0,35109,,
aaai_2024/AAAI_2024_29616,0,0,30411,,
aaai_2024/AAAI_2024_29617,0,0,34567,,
aaai_2024/AAAI_2024_29565,0,0,31591,,
aaai_2024/AAAI_2024_29566,0,0,35167,,
aaai_2024/AAAI_2024_29567,0,0,30607,,
aaai_2024/AAAI_2024_29568,0,0,32010,,
aaai_2024/AAAI_2024_29569,0,0,31932,,
aaai_2024/AAAI_2024_29570,0,0,49597,,
aaai_2024/AAAI_2024_29571,0,0,33011,,
aaai_2024/AAAI_2024_29572,0,0,32932,,
aaai_2024/AAAI_2024_29573,0,0,32592,,
aaai_2024/AAAI_2024_29574,0,0,33964,,
aaai_2024/AAAI_2024_29628,0,0,29983,,
aaai_2024/AAAI_2024_29629,0,0,30928,,
aaai_2024/AAAI_2024_29630,0,0,31555,,
aaai_2024/AAAI_2024_29631,0,0,35990,,
aaai_2024/AAAI_2024_29632,0,0,32232,,
aaai_2024/AAAI_2024_29633,0,0,32415,,
aaai_2024/AAAI_2024_29634,0,0,34804,,
aaai_2024/AAAI_2024_29635,0,0,28203,,
aaai_2024/AAAI_2024_29636,0,0,33109,,
aaai_2024/AAAI_2024_29637,0,0,31323,,
aaai_2024/AAAI_2024_29595,0,0,31273,,
aaai_2024/AAAI_2024_29596,0,0,35512,,
aaai_2024/AAAI_2024_29597,0,0,34992,,
aaai_2024/AAAI_2024_29598,0,0,30932,,
aaai_2024/AAAI_2024_29599,0,0,28847,,
aaai_2024/AAAI_2024_29600,0,0,41899,,
aaai_2024/AAAI_2024_29601,0,0,38348,,
aaai_2024/AAAI_2024_29602,0,0,35795,,
aaai_2024/AAAI_2024_29603,0,0,33713,,
aaai_2024/AAAI_2024_29604,0,0,32124,,
aaai_2024/AAAI_2024_29638,0,0,34948,,
aaai_2024/AAAI_2024_29639,0,0,34965,,
aaai_2024/AAAI_2024_29640,0,0,32627,,
aaai_2024/AAAI_2024_29641,0,0,34665,,
aaai_2024/AAAI_2024_29642,0,0,35995,,
aaai_2024/AAAI_2024_29643,0,0,36742,,
aaai_2024/AAAI_2024_29644,0,0,33111,,
aaai_2024/AAAI_2024_29645,0,0,24611,,
aaai_2024/AAAI_2024_29646,0,0,28699,,
aaai_2024/AAAI_2024_29647,0,0,28670,,
aaai_2024/AAAI_2024_29648,0,0,32904,,
aaai_2024/AAAI_2024_29649,0,0,33592,,
aaai_2024/AAAI_2024_29650,0,0,29515,,
aaai_2024/AAAI_2024_29651,0,0,30632,,
aaai_2024/AAAI_2024_29652,0,0,29869,,
aaai_2024/AAAI_2024_29653,0,0,32088,,
aaai_2024/AAAI_2024_29654,0,0,34792,,
aaai_2024/AAAI_2024_29655,0,0,34990,,
aaai_2024/AAAI_2024_29656,0,0,32161,,
aaai_2024/AAAI_2024_29657,0,0,33331,,
aaai_2024/AAAI_2024_29658,0,0,33685,,
aaai_2024/AAAI_2024_29659,0,0,32513,,
aaai_2024/AAAI_2024_29660,0,0,31633,,
aaai_2024/AAAI_2024_29661,0,0,33136,,
aaai_2024/AAAI_2024_29662,0,0,30009,,
aaai_2024/AAAI_2024_29664,0,0,30194,,
aaai_2024/AAAI_2024_29665,0,0,32138,,
aaai_2024/AAAI_2024_29666,0,0,34029,,
aaai_2024/AAAI_2024_29667,0,0,35744,,
aaai_2024/AAAI_2024_29668,0,0,32111,,
aaai_2024/AAAI_2024_29669,0,0,30764,,
aaai_2024/AAAI_2024_29670,0,0,32402,,
aaai_2024/AAAI_2024_29671,0,0,29853,,
aaai_2024/AAAI_2024_29672,0,0,32159,,
aaai_2024/AAAI_2024_29673,0,0,32983,,
aaai_2024/AAAI_2024_29674,0,0,33364,,
aaai_2024/AAAI_2024_29675,0,0,39427,,
aaai_2024/AAAI_2024_29676,0,0,34162,,
aaai_2024/AAAI_2024_29677,0,0,35467,,
aaai_2024/AAAI_2024_29678,0,0,38426,,
aaai_2024/AAAI_2024_29720,1,1,31228,gpt4,gpt4: 1
aaai_2024/AAAI_2024_29721,2,5,30003,"gpt35turbo, gpt4",gpt35turbo: 4; gpt4: 1
